sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;[61, 70];Black;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Other;>50K
Female;[51, 60];Black;Widowed;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;>50K
Female;[51, 60];White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Nontechnical;<=50K
Male;[51, 60];White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Separated;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Widowed;Higher education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Never-married;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;>50K
*;*;*;*;*;*;*;*;<=50K
Female;[61, 70];White;Widowed;Secondary education;North America;Government;Other;<=50K
Female;[51, 60];White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[61, 70];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Other;>50K
Female;[51, 60];Black;Divorced;Higher education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[71, 80];White;Widowed;Higher education;North America;Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Widowed;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Never-married;Higher education;North America;Non-Government;Nontechnical;>50K
Female;[61, 70];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Divorced;Higher education;North America;Non-Government;Technical;>50K
Male;[61, 70];White;Widowed;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];Asian-Pac-Islander;Married-civ-spouse;Primary education;Asia;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;[61, 70];White;Widowed;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Widowed;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Technical;>50K
*;*;*;*;*;*;*;*;>50K
Female;[61, 70];Black;Widowed;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Nontechnical;>50K
Male;[51, 60];White;Divorced;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Never-married;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Female;[71, 80];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Female;[61, 70];Black;Widowed;Primary education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;[51, 60];White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Widowed;Higher education;North America;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Primary education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Primary education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[61, 70];White;Widowed;Higher education;North America;Non-Government;Other;<=50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;North America;Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Divorced;Higher education;North America;Government;Nontechnical;<=50K
Male;[61, 70];White;Divorced;Higher education;North America;Non-Government;Other;<=50K
Female;[61, 70];White;Never-married;Higher education;North America;Non-Government;Other;<=50K
Female;[51, 60];Black;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Higher education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Divorced;Higher education;North America;Government;Technical;>50K
Female;[71, 80];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Higher education;North America;Non-Government;Technical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Nontechnical;>50K
Male;[51, 60];Black;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Higher education;North America;Government;Technical;>50K
Female;[61, 70];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Never-married;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Widowed;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;[51, 60];Black;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Female;[61, 70];White;Widowed;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Female;[81, 90];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[71, 80];White;Married-civ-spouse;Higher education;North America;Government;Nontechnical;<=50K
Female;[51, 60];White;Separated;Secondary education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Government;Other;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Widowed;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Female;[61, 70];White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];Amer-Indian-Eskimo;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Government;Other;<=50K
Female;[51, 60];White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;[61, 70];White;Never-married;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;[61, 70];White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Technical;>50K
Female;[61, 70];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];Asian-Pac-Islander;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Never-married;Higher education;North America;Government;Technical;<=50K
Male;[51, 60];White;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Male;[71, 80];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Technical;>50K
Female;[51, 60];White;Divorced;Higher education;Europe;Non-Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Divorced;Higher education;North America;Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Female;[71, 80];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Divorced;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;[61, 70];White;Widowed;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Divorced;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];Black;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Female;[51, 60];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Never-married;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Nontechnical;>50K
Female;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[71, 80];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Nontechnical;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Female;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;[51, 60];White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Nontechnical;>50K
Male;[61, 70];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];Asian-Pac-Islander;Married-civ-spouse;Primary education;Asia;Non-Government;Technical;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[71, 80];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;[71, 80];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Nontechnical;>50K
Male;[61, 70];White;Divorced;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];Amer-Indian-Eskimo;Married-civ-spouse;Secondary education;North America;Government;Other;<=50K
Male;[51, 60];White;Divorced;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Never-married;Higher education;North America;Non-Government;Technical;>50K
Female;[51, 60];White;Never-married;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Primary education;North America;Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[61, 70];White;Widowed;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;Europe;Non-Government;Technical;>50K
Male;[71, 80];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];Black;Never-married;Secondary education;North America;Non-Government;Other;<=50K
Female;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Primary education;North America;Non-Government;Technical;<=50K
Female;[51, 60];White;Never-married;Higher education;North America;Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Female;[61, 70];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[71, 80];White;Widowed;Secondary education;North America;Non-Government;Nontechnical;>50K
Female;[71, 80];White;Widowed;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Male;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Female;[51, 60];White;Widowed;Higher education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;>50K
Male;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Technical;>50K
Female;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Female;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Male;[51, 60];Black;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Male;[51, 60];Black;Married-civ-spouse;Higher education;North America;Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Divorced;Higher education;North America;Non-Government;Other;<=50K
Female;[61, 70];White;Married-civ-spouse;Higher education;North America;Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Primary education;North America;Non-Government;Technical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Government;Other;<=50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[61, 70];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Never-married;Higher education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Female;[51, 60];White;Separated;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;>50K
Female;[61, 70];White;Never-married;Higher education;North America;Non-Government;Other;<=50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Government;Technical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Government;Technical;>50K
*;*;*;*;*;*;*;*;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Other;>50K
Female;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Nontechnical;<=50K
Male;[61, 70];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Male;[71, 80];White;Widowed;Higher education;North America;Non-Government;Nontechnical;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Nontechnical;>50K
Male;[51, 60];White;Married-civ-spouse;Higher education;North America;Non-Government;Nontechnical;>50K
Female;[61, 70];White;Divorced;Higher education;North America;Government;Nontechnical;<=50K
Male;[51, 60];White;Divorced;Secondary education;North America;Non-Government;Other;<=50K
Male;[51, 60];White;Married-civ-spouse;Secondary education;North America;Non-Government;Technical;<=50K
*;*;*;*;*;*;*;*;<=50K
